window_id,probe_id,window_kind,window_index,subject_id,session_id,run_id,video_id,block_id,block_order,sequence_order,condition_label,condition_type,probe_attention,probe_response,probe_confidence,seconds_to_probe,mental_effort,course_attention_rating,video_interest,video_difficulty,start_number,reported_final_number,subtraction_compliance,self_caught_nearby,dataset_membership,training_eligible,start_sample,end_sample,start_timestamp,end_timestamp,sample_count,quality_label,reject_reason,qc_status
b1#c107,,condition,107,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V4,1,1,G07,A,focused,NONE,,,,4,4,3,2,,,,0,Dataset A,1,121594,122593,1789891141.0823376,1789891145.0983374,1000,GOOD,,good
b1#c108,,condition,108,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V4,1,1,G07,A,focused,NONE,,,,4,4,3,2,,,,0,Dataset A,1,122094,123093,1789891143.1143374,1789891147.0673375,1000,GOOD,,good
b1#c109,,condition,109,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V4,1,1,G07,A,focused,NONE,,,,4,4,3,2,,,,0,Dataset A,1,122594,123593,1789891145.0983374,1789891149.0673375,1000,GOOD,,good
b1#c110,,condition,110,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V4,1,1,G07,A,focused,NONE,,,,4,4,3,2,,,,0,Dataset A,1,123094,124093,1789891147.0983374,1789891151.0823376,1000,GOOD,,good
b1#c111,,condition,111,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V4,1,1,G07,A,focused,NONE,,,,4,4,3,2,,,,0,Dataset A,1,123594,124593,1789891149.0983374,1789891153.0823376,1000,GOOD,,good
b1#c112,,condition,112,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V4,1,1,G07,A,focused,NONE,,,,4,4,3,2,,,,0,Dataset A,1,124094,125093,1789891151.0983374,1789891155.0513377,1000,GOOD,,good
b1#c113,,condition,113,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V4,1,1,G07,A,focused,NONE,,,,4,4,3,2,,,,0,Dataset A,1,124594,125593,1789891153.1293375,1789891157.1763377,1000,GOOD,,good
b2#c1,,condition,1,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,149333,150332,1789891271.3793375,1789891275.3643374,1000,GOOD,,good
b2#c2,,condition,2,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,149833,150832,1789891273.3793375,1789891277.3643374,1000,GOOD,,good
b2#c3,,condition,3,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,150333,151332,1789891275.3953376,1789891279.3643374,1000,GOOD,,good
b2#c4,,condition,4,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,150833,151832,1789891277.3953376,1789891281.3953376,1000,GOOD,,good
b2#c5,,condition,5,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,151333,152332,1789891279.3643374,1789891283.3793375,1000,GOOD,,good
b2#c6,,condition,6,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,151833,152832,1789891281.3953376,1789891285.3793375,1000,GOOD,,good
b2#c7,,condition,7,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,152333,153332,1789891283.3793375,1789891287.3643374,1000,GOOD,,good
b2#c8,,condition,8,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,152833,153832,1789891285.3793375,1789891289.3643374,1000,GOOD,,good
b2#c9,,condition,9,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,153333,154332,1789891287.3793375,1789891291.3643374,1000,GOOD,,good
b2#c10,,condition,10,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,153833,154832,1789891289.3793375,1789891293.3793375,1000,GOOD,,good
b2#c11,,condition,11,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,154333,155332,1789891291.3793375,1789891295.3643374,1000,GOOD,,good
b2#c12,,condition,12,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,154833,155832,1789891293.3953376,1789891297.3483374,1000,GOOD,,good
b2#c13,,condition,13,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,155333,156332,1789891295.3953376,1789891299.3793375,1000,GOOD,,good
b2#c14,,condition,14,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,155833,156832,1789891297.3953376,1789891301.3793375,1000,GOOD,,good
b2#c15,,condition,15,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,156333,157332,1789891299.3793375,1789891303.3953376,1000,GOOD,,good
b2#c16,,condition,16,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,156833,157832,1789891301.3793375,1789891305.3643374,1000,GOOD,,good
b2#c17,,condition,17,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,157333,158332,1789891303.3953376,1789891307.3793375,1000,GOOD,,good
b2#c18,,condition,18,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,157833,158832,1789891305.3793375,1789891309.3793375,1000,GOOD,,good
b2#c19,,condition,19,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,158333,159332,1789891307.3793375,1789891311.4113376,1000,GOOD,,good
b2#c20,,condition,20,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,158833,159832,1789891309.3953376,1789891313.3643374,1000,GOOD,,good
b2#c21,,condition,21,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,159333,160332,1789891311.4113376,1789891315.3643374,1000,GOOD,,good
b2#c22,,condition,22,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,159833,160832,1789891313.3953376,1789891317.3793375,1000,GOOD,,good
b2#c23,,condition,23,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,160333,161332,1789891315.3643374,1789891319.3793375,1000,GOOD,,good
b2#c24,,condition,24,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,160833,161832,1789891317.3793375,1789891321.3953376,1000,GOOD,,good
b2#c25,,condition,25,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,161333,162332,1789891319.3793375,1789891323.3643374,1000,GOOD,,good
b2#c26,,condition,26,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,161833,162832,1789891321.3953376,1789891325.3643374,1000,GOOD,,good
b2#c27,,condition,27,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,162333,163332,1789891323.3793375,1789891327.3643374,1000,GOOD,,good
b2#c28,,condition,28,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,162833,163832,1789891325.3793375,1789891329.3643374,1000,GOOD,,good
b2#c29,,condition,29,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,163333,164332,1789891327.3953376,1789891331.3643374,1000,GOOD,,good
b2#c30,,condition,30,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,163833,164832,1789891329.3793375,1789891333.3483374,1000,GOOD,,good
b2#c31,,condition,31,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,164333,165332,1789891331.3643374,1789891335.3483374,1000,GOOD,,good
b2#c32,,condition,32,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,168973,169972,1789891349.9733374,1789891353.9423375,1000,REJECT,probe_transition,good
b2#c33,,condition,33,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,169473,170472,1789891351.9423375,1789891355.9113376,1000,GOOD,,good
b2#c34,,condition,34,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,169973,170972,1789891353.9573376,1789891357.9423375,1000,GOOD,,good
b2#c35,,condition,35,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,170473,171472,1789891355.9423375,1789891359.9423375,1000,GOOD,,good
b2#c36,,condition,36,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,170973,171972,1789891357.9573376,1789891361.9423375,1000,GOOD,,good
b2#c37,,condition,37,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,171473,172472,1789891359.9573376,1789891363.9733374,1000,GOOD,,good
b2#c38,,condition,38,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,171973,172972,1789891361.9423375,1789891365.9263377,1000,GOOD,,good
b2#c39,,condition,39,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,172473,173472,1789891363.9893374,1789891367.9263377,1000,GOOD,,good
b2#c40,,condition,40,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,172973,173972,1789891365.9263377,1789891369.9263377,1000,GOOD,,good
b2#c41,,condition,41,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,173473,174472,1789891367.9263377,1789891372.0673375,1000,GOOD,,good
b2#c42,,condition,42,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,173973,174972,1789891369.9423375,1789891373.9113376,1000,GOOD,,good
b2#c43,,condition,43,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,174473,175472,1789891372.0673375,1789891375.9893374,1000,GOOD,,good
b2#c44,,condition,44,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,174973,175972,1789891373.9423375,1789891377.9263377,1000,REJECT,missing,good
b2#c45,,condition,45,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,175473,176472,1789891376.0363376,1789891379.9263377,1000,REJECT,missing,good
b2#c46,,condition,46,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,175973,176972,1789891377.9423375,1789891381.9263377,1000,REJECT,missing,good
b2#c47,,condition,47,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,176473,177472,1789891379.9423375,1789891383.9573376,1000,REJECT,missing,good
b2#c48,,condition,48,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,177978,178977,1789891386.2073376,1789891389.9423375,1000,REJECT,missing,good
b2#c49,,condition,49,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,178478,179477,1789891387.9733374,1789891391.9573376,1000,REJECT,missing,good
b2#c50,,condition,50,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,178978,179977,1789891389.9573376,1789891393.9423375,1000,REJECT,missing,good
b2#c51,,condition,51,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,179478,180477,1789891391.9573376,1789891395.9733374,1000,REJECT,missing,good
b2#c52,,condition,52,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,179978,180977,1789891393.9573376,1789891398.0823376,1000,REJECT,missing,good
b2#c53,,condition,53,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,180478,181477,1789891395.9733374,1789891400.0363376,1000,GOOD,,good
b2#c54,,condition,54,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,180978,181977,1789891398.0823376,1789891402.1143374,1000,REJECT,missing;qc_reject,bad
b2#c55,,condition,55,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,181478,182477,1789891400.0673375,1789891404.0043375,1000,REJECT,missing;qc_reject,bad
b2#c56,,condition,56,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,181978,182977,1789891402.1293375,1789891405.9263377,1000,REJECT,missing;qc_reject,bad
b2#c57,,condition,57,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,182478,183477,1789891404.0043375,1789891407.9423375,1000,REJECT,missing;qc_reject,bad
b2#c58,,condition,58,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,182978,183977,1789891405.9733374,1789891410.7543375,1000,REJECT,missing;qc_reject,bad
b2#c59,,condition,59,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,185753,186752,1789891417.0673375,1789891421.0363376,1000,REJECT,probe_transition;missing;qc_reject,bad
b2#c60,,condition,60,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,186253,187252,1789891419.2073376,1789891423.0823376,1000,REJECT,missing;qc_reject,bad
b2#c61,,condition,61,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,186753,187752,1789891421.0983374,1789891425.0513377,1000,REJECT,missing,warning
b2#c62,,condition,62,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,187253,188252,1789891423.0823376,1789891427.0823376,1000,REJECT,missing,warning
b2#c63,,condition,63,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,187753,188752,1789891425.0513377,1789891429.0673375,1000,GOOD,,good
b2#c64,,condition,64,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,188253,189252,1789891427.0823376,1789891431.0513377,1000,GOOD,,good
b2#c65,,condition,65,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,188753,189752,1789891429.0673375,1789891433.0673375,1000,GOOD,,good
b2#c66,,condition,66,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,189253,190252,1789891431.0513377,1789891435.0513377,1000,GOOD,,good
b2#c67,,condition,67,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,189753,190752,1789891433.0673375,1789891437.0513377,1000,GOOD,,good
b2#c68,,condition,68,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,190253,191252,1789891435.0513377,1789891439.0823376,1000,GOOD,,good
b2#c69,,condition,69,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,190753,191752,1789891437.0513377,1789891441.0823376,1000,GOOD,,good
b2#c70,,condition,70,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,191253,192252,1789891439.0823376,1789891443.0513377,1000,GOOD,,good
b2#c71,,condition,71,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,191753,192752,1789891441.0823376,1789891445.0673375,1000,GOOD,,good
b2#c72,,condition,72,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,192253,193252,1789891443.0513377,1789891447.0673375,1000,GOOD,,good
b2#c73,,condition,73,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,192753,193752,1789891445.0673375,1789891449.1143374,1000,GOOD,,good
b2#c74,,condition,74,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,193253,194252,1789891447.0673375,1789891451.1613376,1000,GOOD,,good
b2#c75,,condition,75,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,193753,194752,1789891449.1143374,1789891453.0513377,1000,GOOD,,good
b2#c76,,condition,76,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,194253,195252,1789891451.1613376,1789891455.0513377,1000,GOOD,,good
b2#c77,,condition,77,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,198852,199851,1789891469.4733374,1789891473.4263377,1000,REJECT,probe_transition,good
b2#c78,,condition,78,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,199352,200351,1789891471.7863376,1789891475.4573376,1000,GOOD,,good
b2#c79,,condition,79,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,199852,200851,1789891473.4733374,1789891477.4423375,1000,GOOD,,good
b2#c80,,condition,80,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,200352,201351,1789891475.4573376,1789891479.4423375,1000,GOOD,,good
b2#c81,,condition,81,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,200852,201851,1789891477.4893374,1789891481.4423375,1000,GOOD,,good
b2#c82,,condition,82,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,201352,202351,1789891479.4893374,1789891483.4733374,1000,GOOD,,good
b2#c83,,condition,83,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,201852,202851,1789891481.4423375,1789891485.4263377,1000,GOOD,,good
b2#c84,,condition,84,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,202352,203351,1789891483.4733374,1789891487.4263377,1000,GOOD,,good
b2#c85,,condition,85,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,202852,203851,1789891485.4423375,1789891489.4263377,1000,GOOD,,good
b2#c86,,condition,86,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,203352,204351,1789891487.4573376,1789891491.4263377,1000,GOOD,,good
b2#c87,,condition,87,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,203852,204851,1789891489.5043375,1789891493.4423375,1000,GOOD,,good
b2#c88,,condition,88,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,204352,205351,1789891491.4733374,1789891495.4423375,1000,GOOD,,good
b2#c89,,condition,89,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,204852,205851,1789891493.4573376,1789891497.4423375,1000,GOOD,,good
b2#c90,,condition,90,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,205352,206351,1789891495.4573376,1789891499.4423375,1000,GOOD,,good
